subspecies	p-adj	Composite	cluster95	phylum
2822001001	1.0	0.10095003559191938	2822	p__Cyanobacteria
2823001001	1.0	0.03104210298584353	2823	p__Actinobacteriota
2825001001	0.9998	0.10797903610774273	2825	p__Firmicutes_A
2828001001	0.9998	0.010159103241684128	2828	p__Firmicutes
2828001002	1.0	0.1083999290316124	2828	p__Firmicutes
2835001001	1.0	0.3811269377449903	2835	p__Cyanobacteria
2840001001	1.0	0.1576399927146531	2840	p__Firmicutes_A
2845001002	0.9924	0.13763208267362573	2845	p__Firmicutes_A
2848001001	1.0	0.07599831796361302	2848	p__Firmicutes_A
2848001002	0.9992	0.15151102424639715	2848	p__Firmicutes_A
2849001001	0.7751	0.27744496194540386	2849	p__Firmicutes_A
2852001001	0.9981	0.19168550186973993	2852	p__Actinobacteriota
2854001001	0.9642	0.12762820622670465	2854	p__Firmicutes
2855001001	1.0	0.01256449049082261	2855	p__Bacteroidota
2855001002	1.0	0.037447187225724717	2855	p__Bacteroidota
2856001001	1.0	0.437369933204797	2856	p__Firmicutes_A
2860001001	1.0	0.09370888468140721	2860	p__Firmicutes_A
2864001001	1.0	0.20152324475945246	2864	p__Bacteroidota
2865001001	1.0	0.1277412220756927	2865	p__Verrucomicrobiota
2879001001	0.993	0.10015760660097033	2879	p__Firmicutes_A
2880001001	1.0	0.1576366912897904	2880	p__Bacteroidota
2881001001	1.0	0.10112841672223775	2881	p__Proteobacteria
2897001001	1.0	0.0182642392749354	2897	p__Bacteroidota
2902001001	0.6383	0.3419377871018798	2902	p__Verrucomicrobiota
2906001001	1.0	0.005813025707812385	2906	p__Proteobacteria
2908001001	1.0	0.15744196922959672	2908	p__Firmicutes_A
2913001001	1.0	0.018068227101265884	2913	p__Verrucomicrobiota
2913001002	0.9943	0.11900959042507898	2913	p__Verrucomicrobiota
2919001001	1.0	0.0010895798379277706	2919	p__Proteobacteria
2927001001	1.0	0.16191964406497025	2927	p__Firmicutes_A
2933001001	0.9996	0.03969807945537871	2933	p__Firmicutes
2935001001	1.0	0.04980170509771753	2935	p__Firmicutes_C
2937001001	1.0	0.157443708999203	2937	p__Firmicutes_A
2939001001	1.0	0.15788898637361443	2939	p__Bacteroidota
2939001002	1.0	0.04082801710956412	2939	p__Bacteroidota
2943001001	1.0	0.15014971445618866	2943	p__Firmicutes
2946001001	-0.0	0.817798509685087	2946	p__Firmicutes_C
2947001001	1.0	0.09053016192979912	2947	p__Bacteroidota
2951001002	1.0	0.15744038969816704	2951	p__Firmicutes_A
2952001002	1.0	0.0018844195382285128	2952	p__Bacteroidota
2959001001	1.0	0.15784145463900617	2959	p__Firmicutes_A
2960001001	1.0	0.1576596544735723	2960	p__Firmicutes_A
2962001001	1.0	0.018316001049554175	2962	p__Firmicutes
2974001001	1.0	0.1598764055797858	2974	p__Firmicutes
2974001002	1.0	0.08449817773901099	2974	p__Firmicutes
2976001001	1.0	0.1566029277587768	2976	p__Firmicutes_A
2976001002	0.9978	0.18960609649375687	2976	p__Firmicutes_A
2977001001	1.0	0.15744062166280112	2977	p__Firmicutes
2977001002	0.9994	0.19889167500169677	2977	p__Firmicutes
2977001003	1.0	0.08729542900437205	2977	p__Firmicutes
2981001002	1.0	0.09053016192979912	2981	p__Actinobacteriota
2983001001	0.9998	0.16605206222490593	2983	p__Proteobacteria
2993001001	1.0	0.33863275171585144	2993	p__Cyanobacteria
2994001001	1.0	0.376962205221566	2994	p__Firmicutes_A
2994001002	1.0	0.4095049854057179	2994	p__Firmicutes_A
2999001002	1.0	0.009076878456790519	2999	p__Desulfobacterota
3004001001	1.0	0.39028541223725344	3004	p__Bacteroidota
3006001001	1.0	0.028063363433969986	3006	p__Proteobacteria
3013001001	1.0	0.002685827441180329	3013	p__Firmicutes_C
3018001001	0.9999	0.061609975086556884	3018	p__Firmicutes_A
3019001001	0.586	0.3656170682091218	3019	p__Actinobacteriota
3022001002	1.0	0.024982564602415883	3022	p__Firmicutes_C
3029001001	0.9863	0.10015789472371651	3029	p__Firmicutes
3034001002	1.0	0.09053016192979912	3034	p__Bacteroidota
3034001003	0.9564	0.4137785341858757	3034	p__Bacteroidota
3045001001	1.0	0.4025840426379175	3045	p__Actinobacteriota
3046001001	0.9993	0.16978651408913994	3046	p__Firmicutes_A
3047001001	1.0	0.1574867183351647	3047	p__Proteobacteria
3049001001	0.9805	0.1458895015565765	3049	p__Firmicutes_A
3051001001	1.0	0.0012420584991860246	3051	p__Firmicutes
3051001002	0.9998	0.03281046020238239	3051	p__Firmicutes
3052001001	0.9997	0.29041046015250765	3052	p__Cyanobacteria
3055001001	0.9862	0.12242526184944348	3055	p__Firmicutes_A
3055001003	1.0	0.00024381900967834086	3055	p__Firmicutes_A
3057001001	0.927	0.5209354742319241	3057	p__Firmicutes_A
3058001002	1.0	0.15805992566806762	3058	p__Firmicutes
3060001001	0.9994	0.11571903702218285	3060	p__Firmicutes_A
3061001001	1.0	0.09757247173672567	3061	p__Firmicutes_A
3062001001	0.8092	0.23528702888232916	3062	p__Proteobacteria
3064001001	1.0	0.0841638280704367	3064	p__Firmicutes_A
3065001003	1.0	0.010134138187503689	3065	p__Verrucomicrobiota
3065001004	1.0	0.0003849039954940938	3065	p__Verrucomicrobiota
3067001001	1.0	0.001687156906407976	3067	p__Thermoplasmatota
3067001002	1.0	0.13506454043776317	3067	p__Thermoplasmatota
3073001001	1.0	0.13516164341705864	3073	p__Firmicutes_C
3073001002	1.0	0.15368825922649934	3073	p__Firmicutes_C
3079001001	0.7607	0.3591787942121587	3079	p__Firmicutes_A
3080001001	1.0	0.15783174164856875	3080	p__Firmicutes
3081001001	0.9973	0.03696830190713505	3081	p__Firmicutes_A
3083001001	1.0	0.03518095963171722	3083	p__Firmicutes_A
3084001001	0.9991	0.47796978810451923	3084	p__Bacteroidota
3084001002	0.3128	0.6185543864649895	3084	p__Bacteroidota
3085001001	1.0	0.1071778385788775	3085	p__Firmicutes_A
3086001001	0.998	0.4107633221643739	3086	p__Firmicutes_C
3098001001	1.0	0.0047804119735060475	3098	p__Actinobacteriota
3103001001	1.0	0.11434934349713873	3103	p__Firmicutes
3103001002	1.0	0.14466666259916738	3103	p__Firmicutes
3108001001	1.0	0.00030836614392355143	3108	p__Bacteroidota
3114001001	0.9997	0.2992379104310084	3114	p__Proteobacteria
3126001002	1.0	0.15011948750235893	3126	p__Firmicutes
3128001001	1.0	0.013125068119698878	3128	p__Firmicutes_B
3131001001	0.9784	0.07484848756107194	3131	p__Actinobacteriota
3132001001	1.0	0.1574449579602658	3132	p__Firmicutes_C
3132001002	1.0	0.1574449579602658	3132	p__Firmicutes_C
3134001002	1.0	0.001947681965217271	3134	p__Bacteroidota
3135001001	1.0	0.30211512000083374	3135	p__Firmicutes_A
3135001002	1.0	0.2977803561966566	3135	p__Firmicutes_A
3154001001	0.8951	0.18134338806756264	3154	p__Firmicutes_A
3158001001	1.0	0.02606187743808644	3158	p__Desulfobacterota
3158001002	1.0	0.019895888912575016	3158	p__Desulfobacterota
3162001001	1.0	0.017762169235323092	3162	p__Firmicutes_A
3165001001	1.0	1.2903347923592766e-05	3165	p__Bacteroidota
3173001002	1.0	0.15803157403841733	3173	p__Proteobacteria
3174001001	0.6364	0.3431801255351867	3174	p__Verrucomicrobiota
3179001003	1.0	0.02606187743808644	3179	p__Firmicutes_A
3181001001	1.0	0.15744014439186196	3181	p__Firmicutes_A
3181001002	1.0	0.15744200063650798	3181	p__Firmicutes_A
3182001001	1.0	0.020158053085357855	3182	p__Firmicutes_A
3186001001	1.0	0.009951607279963564	3186	p__Proteobacteria
3188001001	-0.0	0.8136284730334699	3188	p__Firmicutes_C
3189001001	1.0	0.0022972767045933485	3189	p__Firmicutes
3194001001	1.0	0.16382534926185474	3194	p__Firmicutes_C
3199001001	1.0	0.04395729825450228	3199	p__Firmicutes_C
3199001002	1.0	0.0009550450956093276	3199	p__Firmicutes_C
3203001001	1.0	0.11909364577315437	3203	p__Bacteroidota
3206001001	1.0	0.16408639906742278	3206	p__Firmicutes
3215001001	1.0	0.046633124579591026	3215	p__Proteobacteria
3217001001	1.0	0.30617121031805106	3217	p__Bacteroidota
3220001001	1.0	0.245427120516696	3220	p__Proteobacteria
3233001001	0.9976	0.3196401741200437	3233	p__Proteobacteria
3238001001	0.9719	0.12898660028711414	3238	p__Firmicutes_A
3238001002	1.0	0.02606187743808644	3238	p__Firmicutes_A
3241001001	1.0	0.4240359716953398	3241	p__Firmicutes
3241001002	1.0	0.3061538191517019	3241	p__Firmicutes
3243001001	1.0	0.16044815075635063	3243	p__Firmicutes
3250001001	1.0	0.04456462957229041	3250	p__Firmicutes_A
3250001002	1.0	0.0175569868047111	3250	p__Firmicutes_A
3254001002	1.0	0.0	3254	p__Cyanobacteria
3254001003	1.0	0.0007370510477329809	3254	p__Cyanobacteria
3256001001	1.0	0.017208601956647963	3256	p__Firmicutes
3258001001	1.0	0.08331812719172207	3258	p__Firmicutes_C
3259001001	0.2928	0.40782200324095036	3259	p__Firmicutes_A
3263001001	1.0	0.0030911902985713744	3263	p__Actinobacteriota
3267001001	1.0	0.06280122807629189	3267	p__Firmicutes_A
3270001001	1.0	0.15743976004716453	3270	p__Synergistota
3270001002	1.0	0.007654385504090501	3270	p__Synergistota
3273001002	1.0	0.00013120939770003197	3273	p__Cyanobacteria
3274001001	1.0	0.01814200241112352	3274	p__Firmicutes_A
3274001002	0.9999	0.24632787663354644	3274	p__Firmicutes_A
3276001001	1.0	0.15744088838328915	3276	p__Actinobacteriota
3276001002	1.0	0.029817227845788094	3276	p__Actinobacteriota
3278001001	0.9996	0.15308607854433343	3278	p__Bacteroidota
3285001002	0.9997	0.03271337725669191	3285	p__Bacteroidota
3286001001	1.0	0.014647425870647676	3286	p__Firmicutes_A
3287001001	1.0	0.06889474153311206	3287	p__Firmicutes_A
3288001001	1.0	0.05778331583644104	3288	p__Proteobacteria
3300001001	1.0	0.0955134032453776	3300	p__Actinobacteriota
3301001001	0.9775	0.19908900974779645	3301	p__Firmicutes_A
3304001001	1.0	0.026272810673147268	3304	p__Actinobacteriota
3310001001	1.0	0.34252681433271004	3310	p__Bacteroidota
3318001001	1.0	0.02606187743808644	3318	p__Proteobacteria
3319001003	1.0	0.15743927952071804	3319	p__Proteobacteria
3324001001	1.0	0.1574426320991421	3324	p__Proteobacteria
3329001001	0.9978	0.03633769276496501	3329	p__Proteobacteria
3334001001	0.9997	0.09030258772900165	3334	p__Firmicutes_A
3341001001	1.0	0.11911181794893536	3341	p__Firmicutes
3346001001	1.0	0.4303240438131298	3346	p__Spirochaetota
3346001002	1.0	0.4133995009145879	3346	p__Spirochaetota
3350001001	0.0392	0.6497766921762727	3350	p__Bacteroidota
3356001002	0.9921	0.09669524797181855	3356	p__Desulfobacterota
3359001001	1.0	0.1574397078444998	3359	p__Firmicutes_C
3360001001	1.0	0.18868655427704312	3360	p__Proteobacteria
3363001001	1.0	0.09053016192979912	3363	p__Bacteroidota
3365001001	1.0	0.06763903011683485	3365	p__Proteobacteria
3379001001	1.0	0.09872001287091833	3379	p__Proteobacteria
3402001001	1.0	0.15744045741111787	3402	p__Actinobacteriota
3403001001	1.0	0.14473312056494464	3403	p__Firmicutes
3403001002	1.0	0.14195734007808142	3403	p__Firmicutes
3406001001	1.0	0.01017650943245396	3406	p__Bacteroidota
3408001001	1.0	0.15744642253022306	3408	p__Proteobacteria
3412001001	1.0	0.13447533576561152	3412	p__Actinobacteriota
3413001002	1.0	0.02606187743808644	3413	p__Proteobacteria
3414001001	1.0	0.031927924587891586	3414	p__Firmicutes_A
3415001002	0.9999	0.04007817153230094	3415	p__Firmicutes_A
3415001003	1.0	0.15104759264611592	3415	p__Firmicutes_A
3424001001	1.0	0.14196580832431463	3424	p__Proteobacteria
3424001002	1.0	0.13436673669740518	3424	p__Proteobacteria
3424001003	1.0	0.05522382010289486	3424	p__Proteobacteria
3424001004	1.0	0.054555493414736075	3424	p__Proteobacteria
3429001001	1.0	0.15793031044875788	3429	p__Firmicutes_A
3430001001	1.0	0.14872356997558436	3430	p__Firmicutes_A
3431001001	1.0	0.2284978291203283	3431	p__Cyanobacteria
3432001001	1.0	0.1574411021156908	3432	p__Fusobacteriota
3436001001	1.0	0.17609799288296404	3436	p__Bacteroidota
3442001001	1.0	0.09396811772698671	3442	p__Firmicutes_A
3443001001	1.0	5.484564536158558e-05	3443	p__Firmicutes
3457001001	1.0	0.18507626806491995	3457	p__Bacteroidota
3457001002	1.0	2.9504814901327804e-05	3457	p__Bacteroidota
3458001001	1.0	0.2047561000386377	3458	p__Bacteroidota
3462001001	1.0	0.15306600571517068	3462	p__Firmicutes_B
3466001001	1.0	0.1516070926732163	3466	p__Actinobacteriota
3477001002	1.0	0.1574421081742532	3477	p__Firmicutes_C
3486001004	1.0	0.15743971912998286	3486	p__Firmicutes_C
3490001002	1.0	0.12682338233642546	3490	p__Proteobacteria
3515001001	1.0	0.0023612657586427324	3515	p__Firmicutes_A
3515001002	1.0	0.011684158576057313	3515	p__Firmicutes_A
3516001001	0.9999	0.0038840189499831043	3516	p__Firmicutes_A
3523001001	0.9988	0.06312946553693952	3523	p__Firmicutes_A
3532001001	1.0	0.1989123838455805	3532	p__Firmicutes_A
3533001001	-0.0	0.8192564985597575	3533	p__Firmicutes_C
3535001001	0.9987	0.048536031869802716	3535	p__Firmicutes
3536001001	0.9913	0.06409010731836476	3536	p__Proteobacteria
3537001001	1.0	0.15745345268882535	3537	p__Firmicutes_A
3539001001	1.0	0.30209614046473465	3539	p__Proteobacteria
3543001001	1.0	0.09053016192979912	3543	p__Firmicutes
3546001001	0.9573	0.3348483713043884	3546	p__Firmicutes_A
3551001001	1.0	0.15749569374954017	3551	p__Bacteroidota
3559001001	1.0	0.00897403034224575	3559	p__Firmicutes_A
3559001002	1.0	0.08899401172925601	3559	p__Firmicutes_A
3563001001	1.0	0.13516164341705864	3563	p__Campylobacterota
3563001003	1.0	0.11017470503976541	3563	p__Campylobacterota
3565001001	1.0	0.0018849199174663725	3565	p__Firmicutes_A
3566001002	1.0	0.017769615951966137	3566	p__Firmicutes
3576001001	1.0	0.1642431834045255	3576	p__Actinobacteriota
3578001001	1.0	0.15748743806255894	3578	p__Verrucomicrobiota
3584001001	1.0	0.02606187743808644	3584	p__Bacteroidota
3593001002	1.0	0.0001872763226261774	3593	p__Proteobacteria
3598001001	0.9999	0.13751405681049755	3598	p__Firmicutes
3599001001	0.9896	0.30913748341374336	3599	p__Proteobacteria
3605001001	1.0	0.13106054638650871	3605	p__Proteobacteria
3609001001	1.0	0.022804604274902728	3609	p__Cyanobacteria
3610001001	0.9816	0.15996758327547206	3610	p__Firmicutes_A
3611001001	1.0	0.09053016192979912	3611	p__Proteobacteria
3616001001	1.0	0.13436673669740518	3616	p__Verrucomicrobiota
3616001002	1.0	0.19448812000881838	3616	p__Verrucomicrobiota
3620001001	1.0	0.011582632615906531	3620	p__Proteobacteria
3621001001	1.0	0.02606187743808644	3621	p__Bacteroidota
3636001001	1.0	0.0015858344262507788	3636	p__Firmicutes
3636001002	0.9999	0.0873752059151713	3636	p__Firmicutes
3660001001	1.0	0.09053016192979912	3660	p__Actinobacteriota
3665001001	1.0	0.1574434684503173	3665	p__Firmicutes_A
3667001001	1.0	0.14473312056494464	3667	p__Firmicutes
3671001001	0.9998	0.04313732239093215	3671	p__Firmicutes
3677001001	0.9995	0.4194742595189213	3677	p__Firmicutes_A
3683001001	0.9997	0.006183920021214642	3683	p__Firmicutes_A
3689001001	1.0	0.3255895729258589	3689	p__Firmicutes_A
3690001002	1.0	0.0010648016256914715	3690	p__Firmicutes_A
3697001001	1.0	0.00034879825377248105	3697	p__Firmicutes_A
3699001001	1.0	0.00440628573797332	3699	p__Firmicutes
3701001001	1.0	0.18741153343033526	3701	p__Bacteroidota
3701001002	1.0	0.15752409158593342	3701	p__Bacteroidota
3707001001	1.0	0.26825899437744555	3707	p__Spirochaetota
3710001001	0.0012	0.6908780239615403	3710	p__Firmicutes
3712001001	1.0	0.1287704073768183	3712	p__Firmicutes_A
3717001001	1.0	0.05974904246093606	3717	p__Firmicutes_A
3723001001	0.9861	0.2918737594607059	3723	p__Verrucomicrobiota
3725001001	1.0	0.035539026645673905	3725	p__Bacteroidota
3757001001	1.0	0.001789113755312762	3757	p__Firmicutes_A
3762001001	1.0	0.1575190123952637	3762	p__Firmicutes_C
3778001001	-0.0	0.803906871013951	3778	p__Firmicutes_C
3780001001	1.0	0.013315522979561059	3780	p__Firmicutes
3783001001	1.0	0.09053016192979912	3783	p__Firmicutes_A
3790001001	1.0	0.4568401726775794	3790	p__Cyanobacteria
3791001001	1.0	0.15744642253022306	3791	p__Proteobacteria
3792001001	1.0	0.26692742208380144	3792	p__Proteobacteria
3806001001	1.0	0.046633124579591026	3806	p__Actinobacteriota
3806001002	1.0	0.1580045215572507	3806	p__Actinobacteriota
3809001001	1.0	0.004939803422276469	3809	p__Bacteroidota
3810001001	1.0	0.027296100295560146	3810	p__Firmicutes_C
3810001003	1.0	0.03602187778519064	3810	p__Firmicutes_C
3812001001	1.0	0.0034475592284259025	3812	p__Verrucomicrobiota
3813001001	0.996	0.22721557512501522	3813	p__Methanobacteriota
3818001003	1.0	0.15743927952071804	3818	p__Firmicutes
3821001001	1.0	0.15743927952071804	3821	p__Proteobacteria
3828001001	1.0	0.1575017269812944	3828	p__Bacteroidota
3830001001	1.0	0.035304810339188454	3830	p__Cyanobacteria
3848001001	1.0	0.15761160090047352	3848	p__Bacteroidota
3850001001	1.0	0.17628017367295892	3850	p__Firmicutes_A
3854001001	1.0	0.2413696942075464	3854	p__Proteobacteria
3858001001	1.0	0.10611339184623632	3858	p__Verrucomicrobiota
3858001002	1.0	0.026873207570810118	3858	p__Verrucomicrobiota
3859001001	0.9997	0.003713797855201381	3859	p__Verrucomicrobiota
3860001001	1.0	0.27538439501114237	3860	p__Proteobacteria
3863001001	1.0	0.00012462253513969486	3863	p__Bacteroidota
3883001002	1.0	0.02799412956253718	3883	p__Proteobacteria
3899001001	1.0	0.15744024324922698	3899	p__Actinobacteriota
3902001001	1.0	0.09053016192979912	3902	p__Actinobacteriota
3906001001	1.0	0.10996760687797415	3906	p__Actinobacteriota
3908001002	1.0	0.1574398527187201	3908	p__Firmicutes_A
3909001001	1.0	0.009532798555218807	3909	p__Firmicutes_A
3914001001	1.0	0.13516164341705864	3914	p__Firmicutes
3919001001	1.0	0.15321558315171666	3919	p__Proteobacteria
3920001001	1.0	0.17292574763040108	3920	p__Proteobacteria
3920001002	0.9999	0.030204272963891998	3920	p__Proteobacteria
3921001001	0.9999	0.1459224659497753	3921	p__Firmicutes_A
3923001002	1.0	0.1668640872970649	3923	p__Bacteroidota
3928001001	1.0	0.12599488355920985	3928	p__Firmicutes_A
3931001001	1.0	0.014138267704944786	3931	p__Firmicutes_A
3933001001	1.0	0.26736411053523357	3933	p__Firmicutes
3939001001	1.0	0.04148897492129976	3939	p__Firmicutes_A
3942001001	1.0	0.12595005187320205	3942	p__Firmicutes
3944001001	1.0	0.4217880297505774	3944	p__Spirochaetota
3946001001	1.0	0.09053016192979912	3946	p__Proteobacteria
3949001001	1.0	0.03650846352235533	3949	p__Cyanobacteria
3958001001	1.0	0.018232044402500754	3958	p__Firmicutes_A
3958001002	1.0	0.2328472328843691	3958	p__Firmicutes_A
3960001001	1.0	0.07453606088011357	3960	p__Actinobacteriota
3975001001	1.0	0.07159721705782993	3975	p__Firmicutes_A
3984001001	1.0	0.2978888863324724	3984	p__Bacteroidota
3984001002	1.0	0.4141578651905905	3984	p__Bacteroidota
3986001001	0.9937	0.40802841392238504	3986	p__Bacteroidota
3995001001	1.0	0.03642754099099491	3995	p__Firmicutes
4013001001	1.0	0.019904385109184367	4013	p__Actinobacteriota
4014001001	1.0	0.0045375351684564325	4014	p__Firmicutes_A
4018001001	1.0	0.009258727001562099	4018	p__Firmicutes_A
4034001001	1.0	0.13436825567713603	4034	p__Proteobacteria
4055001001	1.0	0.044518431886807194	4055	p__Firmicutes
4055001002	0.9994	0.18249583333128874	4055	p__Firmicutes
4063001001	1.0	0.15743927952071804	4063	p__Cyanobacteria
4063001002	1.0	0.1377897172607099	4063	p__Cyanobacteria
4064001001	1.0	0.28463409042351406	4064	p__Firmicutes_A
4065001001	1.0	0.1012953341017682	4065	p__Bacteroidota
4077001001	1.0	0.08857411907858334	4077	p__Fusobacteriota
4082001001	1.0	0.05742144209972949	4082	p__Firmicutes_A
4082001002	1.0	0.11566798521793556	4082	p__Firmicutes_A
4082001003	1.0	0.11883074569385234	4082	p__Firmicutes_A
4088001001	1.0	0.07459397724307058	4088	p__Actinobacteriota
4094001001	1.0	0.28527847788480426	4094	p__Proteobacteria
4097001001	1.0	0.13516164341705864	4097	p__Firmicutes
4097001002	1.0	0.15743927952071804	4097	p__Firmicutes
4098001001	0.9995	0.23935656158294769	4098	p__Proteobacteria
4099001001	1.0	0.09053016192979912	4099	p__Firmicutes
4099001002	1.0	0.15743939604998222	4099	p__Firmicutes
4101001001	0.9978	0.23180480393866656	4101	p__Actinobacteriota
4107001001	1.0	0.030725366181849536	4107	p__Firmicutes
4108001001	1.0	0.004108652248273408	4108	p__Firmicutes_A
4109001001	1.0	0.2468881410092586	4109	p__Firmicutes_A
4112001001	1.0	0.004549151705679795	4112	p__Desulfobacterota
4113001001	0.9997	0.08537241191918352	4113	p__Actinobacteriota
4116001001	0.9692	0.35310723168043084	4116	p__Spirochaetota
4127001001	1.0	0.3850509766423331	4127	p__Cyanobacteria
4141001003	1.0	0.046633124579591026	4141	p__Actinobacteriota
4143001002	1.0	0.06659868036813486	4143	p__Verrucomicrobiota
4145001001	1.0	0.29744244902224415	4145	p__Bacteroidota
4160001001	1.0	0.023268865877206175	4160	p__Proteobacteria
4162001001	1.0	0.11177663245667091	4162	p__Actinobacteriota
4176001001	1.0	0.1574397078444998	4176	p__Actinobacteriota
4177001001	1.0	0.21093499645197675	4177	p__Verrucomicrobiota
4177001002	1.0	0.20652861752438909	4177	p__Verrucomicrobiota
4181001002	1.0	0.12447805337297994	4181	p__Bacteroidota
4183001001	1.0	0.1516080174725087	4183	p__Actinobacteriota
4192001001	1.0	0.015161334292960432	4192	p__Firmicutes
4193001001	1.0	0.11882930087905354	4193	p__Actinobacteriota
4194001001	1.0	0.15773572520110848	4194	p__Bacteroidota
4194001002	1.0	0.15769806069340864	4194	p__Bacteroidota
4195001001	0.9998	3.784057049137133e-06	4195	p__Verrucomicrobiota
4201001001	1.0	0.00027054740650970925	4201	p__Desulfobacterota
4212001001	1.0	0.11326106025446196	4212	p__Verrucomicrobiota
4224001001	1.0	0.1574396583803784	4224	p__Proteobacteria
4224001002	1.0	0.1574534052124509	4224	p__Proteobacteria
4228001001	1.0	0.0003143400512937021	4228	p__Proteobacteria
4229001002	1.0	0.02683807006253221	4229	p__Firmicutes_C
4246001001	0.9998	0.2709912712217155	4246	p__Proteobacteria
4251001001	1.0	0.0004411870264241769	4251	p__Firmicutes_A
4260001001	1.0	0.09013974403772276	4260	p__Fusobacteriota
4264001001	1.0	0.03569581700172007	4264	p__Spirochaetota
4264001002	1.0	2.6417456537972745e-05	4264	p__Spirochaetota
4264001003	1.0	3.7717594446537294e-05	4264	p__Spirochaetota
4264001004	1.0	0.09436465445388693	4264	p__Spirochaetota
4273001001	1.0	0.1574397078444998	4273	p__Actinobacteriota
4273001003	1.0	0.15744344659232778	4273	p__Actinobacteriota
4291001001	1.0	0.11689786913353303	4291	p__Proteobacteria
4292001001	1.0	0.08991481815700192	4292	p__Bacteroidota
4296001001	1.0	0.10704200811583707	4296	p__Proteobacteria
4307001001	1.0	0.11388546778854755	4307	p__Bacteroidota
4321001001	1.0	0.287195375959687	4321	p__Firmicutes_A
4326001001	1.0	0.12673085788448596	4326	p__Firmicutes_A
4332001001	1.0	0.15744376446488742	4332	p__Bacteroidota
4332001002	1.0	0.15744120855245575	4332	p__Bacteroidota
4337001001	1.0	0.1419573235287482	4337	p__Proteobacteria
4339001001	1.0	0.06211628428134846	4339	p__Proteobacteria
4339001002	1.0	0.18406793943508473	4339	p__Proteobacteria
4349001001	1.0	4.073625173084311e-05	4349	p__Firmicutes_A
4349001002	1.0	0.00017728062743025782	4349	p__Firmicutes_A
4353001002	1.0	0.24182825201925587	4353	p__Firmicutes
4371001001	1.0	0.23593675536274	4371	p__Proteobacteria
4374001001	1.0	0.13516164341705864	4374	p__Actinobacteriota
4375001001	1.0	0.09053016192979912	4375	p__Proteobacteria
4375001002	1.0	0.09053016192979912	4375	p__Proteobacteria
4405001001	1.0	0.30177537616336697	4405	p__Actinobacteriota
4407001001	1.0	0.07654639500191861	4407	p__Bacteroidota
4412001001	0.9992	0.08421938715405779	4412	p__Firmicutes
4419001001	1.0	0.0007429469930319099	4419	p__Proteobacteria
4426001001	1.0	0.0863169280532712	4426	p__Proteobacteria
4428001001	1.0	0.0006790685546394737	4428	p__Firmicutes
4470001001	1.0	0.1316804549210639	4470	p__Firmicutes
4474001001	1.0	0.41045388852532966	4474	p__Spirochaetota
4476001001	1.0	0.0002859722742967638	4476	p__Synergistota
4507001001	1.0	6.365144152140963e-05	4507	p__Firmicutes_A
4513001001	1.0	0.022132869962671362	4513	p__Verrucomicrobiota
4528001001	1.0	0.09946326088831835	4528	p__Firmicutes
4532001001	1.0	0.002342676324488052	4532	p__Cyanobacteria
4537001001	1.0	0.0005658249819688935	4537	p__Actinobacteriota
4561001001	1.0	0.0004794884756900173	4561	p__Actinobacteriota
4563001001	1.0	0.05864757453922785	4563	p__Firmicutes
4569001001	1.0	0.15743948265957042	4569	p__Proteobacteria
4583001001	1.0	0.011827148601986545	4583	p__Proteobacteria
4587001001	0.9998	0.33338565106339285	4587	p__Actinobacteriota
4588001002	1.0	0.1575694506407852	4588	p__Bacteroidota
4591001001	1.0	5.5004724295046523e-05	4591	p__Cyanobacteria
4604001001	0.9997	0.012706624557230152	4604	p__Proteobacteria
4641001001	1.0	0.14966319189594562	4641	p__Actinobacteriota
4642001001	1.0	0.4113864526309572	4642	p__Verrucomicrobiota
4650001001	1.0	0.11713909015417913	4650	p__Fusobacteriota
4653001001	1.0	0.15186133119680775	4653	p__Bacteroidota
4664001002	0.9998	0.0017505143458829784	4664	p__Firmicutes_C
4665001002	1.0	0.09053016192979912	4665	p__Proteobacteria
4692001002	1.0	0.2666026989094926	4692	p__Firmicutes
4696001001	1.0	0.14489297186829295	4696	p__Proteobacteria
4701001001	1.0	0.018004129279513344	4701	p__Firmicutes_A
4722001001	1.0	0.09147269296843955	4722	p__Firmicutes
4735001001	0.9999	0.17870301431530747	4735	p__Firmicutes
4746001001	1.0	0.00825847880606963	4746	p__Firmicutes
4767001001	1.0	0.29740424929780185	4767	p__Bacteroidota
4793001001	1.0	0.02606187743808644	4793	p__Proteobacteria
4835001001	1.0	0.0219639606798316	4835	p__Verrucomicrobiota
4839001001	1.0	0.16292520879351297	4839	p__Cyanobacteria
4841001001	1.0	0.0011700507270332283	4841	p__Campylobacterota
4852001001	1.0	5.312620184757092e-05	4852	p__Proteobacteria
4857001001	1.0	0.15306656727573553	4857	p__Firmicutes
4869001001	1.0	0.2004593866346443	4869	p__Campylobacterota
4872001001	1.0	0.27244495089241616	4872	p__Campylobacterota
4875001001	1.0	0.00035766558509546905	4875	p__Proteobacteria
4877001001	1.0	0.02134153348234389	4877	p__Fusobacteriota
4880001001	1.0	0.04555863783715967	4880	p__Firmicutes
4884001001	1.0	0.08354129039010819	4884	p__Firmicutes
4890001001	1.0	0.04622040706176992	4890	p__Proteobacteria
4891001001	1.0	0.02606187743808644	4891	p__Proteobacteria
4900001001	1.0	0.08899401172925601	4900	p__Actinobacteriota
4905001001	1.0	0.15306772631132184	4905	p__Firmicutes
