model	train_study	test_study	data_type	roc_auc	accuracy	recall	f1_score	ppv	npv	random_state
LBGM	['FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8202447730749618	0.7165354330708661	0.6756756756756757	0.7352941176470588	0.6756756756756757	0.7735849056603774	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8202447730749618	0.7165354330708661	0.6756756756756757	0.7352941176470588	0.6756756756756757	0.7735849056603774	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8725140234574197	0.7716535433070866	0.8378378378378378	0.8104575163398693	0.8378378378378378	0.6792452830188679	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8725140234574197	0.7716535433070866	0.8378378378378378	0.8104575163398693	0.8378378378378378	0.6792452830188679	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8725140234574197	0.7716535433070866	0.8378378378378378	0.8104575163398693	0.8378378378378378	0.6792452830188679	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8388577256501785	0.7480314960629921	0.9054054054054054	0.8072289156626506	0.9054054054054054	0.5283018867924528	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8388577256501785	0.7480314960629921	0.9054054054054054	0.8072289156626506	0.9054054054054054	0.5283018867924528	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8388577256501785	0.7480314960629921	0.9054054054054054	0.8072289156626506	0.9054054054054054	0.5283018867924528	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8564507904130546	0.8031496062992126	0.8513513513513513	0.8344370860927152	0.8513513513513513	0.7358490566037735	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8564507904130546	0.8031496062992126	0.8513513513513513	0.8344370860927152	0.8513513513513513	0.7358490566037735	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8564507904130546	0.8031496062992126	0.8513513513513513	0.8344370860927152	0.8513513513513513	0.7358490566037735	968
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8189699133095361	0.7165354330708661	0.7837837837837838	0.7631578947368421	0.7837837837837838	0.6226415094339622	424
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8189699133095361	0.7165354330708661	0.7837837837837838	0.7631578947368421	0.7837837837837838	0.6226415094339622	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8189699133095361	0.7165354330708661	0.7837837837837838	0.7631578947368421	0.7837837837837838	0.6226415094339622	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8452320244773075	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8452320244773075	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8452320244773075	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8398776134625191	0.7952755905511811	0.7837837837837838	0.8169014084507041	0.7837837837837838	0.8113207547169812	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8398776134625191	0.7952755905511811	0.7837837837837838	0.8169014084507041	0.7837837837837838	0.8113207547169812	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8398776134625191	0.7952755905511811	0.7837837837837838	0.8169014084507041	0.7837837837837838	0.8113207547169812	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8485466598674147	0.7559055118110236	0.6621621621621622	0.7596899224806202	0.6621621621621622	0.8867924528301887	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8485466598674147	0.7559055118110236	0.6621621621621622	0.7596899224806202	0.6621621621621622	0.8867924528301887	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8485466598674147	0.7559055118110236	0.6621621621621622	0.7596899224806202	0.6621621621621622	0.8867924528301887	968
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8197348291687914	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	424
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8197348291687914	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	646
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8197348291687914	0.7480314960629921	0.7027027027027027	0.7647058823529411	0.7027027027027027	0.8113207547169812	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.842937276899541	0.7086614173228346	0.6621621621621622	0.725925925925926	0.6621621621621622	0.7735849056603774	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.842937276899541	0.7086614173228346	0.6621621621621622	0.725925925925926	0.6621621621621622	0.7735849056603774	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.842937276899541	0.7086614173228346	0.6621621621621622	0.725925925925926	0.6621621621621622	0.7735849056603774	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8424273329933708	0.7401574803149606	0.7702702702702703	0.7755102040816327	0.7702702702702703	0.6981132075471698	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8424273329933708	0.7401574803149606	0.7702702702702703	0.7755102040816327	0.7702702702702703	0.6981132075471698	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YuJ_2015	species	0.8424273329933708	0.7401574803149606	0.7702702702702703	0.7755102040816327	0.7702702702702703	0.6981132075471698	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8187149413564507	0.7795275590551181	0.8378378378378378	0.8157894736842105	0.8378378378378378	0.6981132075471698	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8187149413564507	0.7795275590551181	0.8378378378378378	0.8157894736842105	0.8378378378378378	0.6981132075471698	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YuJ_2015	species	0.8187149413564507	0.7795275590551181	0.8378378378378378	0.8157894736842105	0.8378378378378378	0.6981132075471698	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8248342682304947	0.7480314960629921	0.7297297297297297	0.7714285714285715	0.7297297297297297	0.7735849056603774	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8248342682304947	0.7480314960629921	0.7297297297297297	0.7714285714285715	0.7297297297297297	0.7735849056603774	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8248342682304947	0.7480314960629921	0.7297297297297297	0.7714285714285715	0.7297297297297297	0.7735849056603774	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8202447730749617	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8202447730749617	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8202447730749617	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8518612952575216	0.7401574803149606	0.8378378378378378	0.7898089171974523	0.8378378378378378	0.6037735849056604	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8518612952575216	0.7401574803149606	0.8378378378378378	0.7898089171974523	0.8378378378378378	0.6037735849056604	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8518612952575216	0.7401574803149606	0.8378378378378378	0.7898089171974523	0.8378378378378378	0.6037735849056604	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8278939316675166	0.7874015748031497	0.7297297297297297	0.7999999999999999	0.7297297297297297	0.8679245283018868	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8278939316675166	0.7874015748031497	0.7297297297297297	0.7999999999999999	0.7297297297297297	0.8679245283018868	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8278939316675166	0.7874015748031497	0.7297297297297297	0.7999999999999999	0.7297297297297297	0.8679245283018868	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8243243243243243	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8243243243243243	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YuJ_2015	species	0.8243243243243243	0.7874015748031497	0.7972972972972973	0.8137931034482759	0.7972972972972973	0.7735849056603774	968
LBGM	['YuJ_2015']	FengQ_2015	species	0.7508909479686386	0.6728971962616822	0.6521739130434783	0.631578947368421	0.6521739130434783	0.6885245901639344	424
LBGM	['YuJ_2015']	FengQ_2015	species	0.7508909479686386	0.6728971962616822	0.6521739130434783	0.631578947368421	0.6521739130434783	0.6885245901639344	646
LBGM	['YuJ_2015']	FengQ_2015	species	0.7508909479686386	0.6728971962616822	0.6521739130434783	0.631578947368421	0.6521739130434783	0.6885245901639344	968
LBGM	['YachidaS_2019']	FengQ_2015	species	0.733071988595866	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	424
LBGM	['YachidaS_2019']	FengQ_2015	species	0.733071988595866	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	646
LBGM	['YachidaS_2019']	FengQ_2015	species	0.733071988595866	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	968
LBGM	['WirbelJ_2018']	FengQ_2015	species	0.514967925873129	0.4766355140186916	0.5869565217391305	0.49090909090909096	0.5869565217391305	0.39344262295081966	424
LBGM	['WirbelJ_2018']	FengQ_2015	species	0.514967925873129	0.4766355140186916	0.5869565217391305	0.49090909090909096	0.5869565217391305	0.39344262295081966	646
LBGM	['WirbelJ_2018']	FengQ_2015	species	0.514967925873129	0.4766355140186916	0.5869565217391305	0.49090909090909096	0.5869565217391305	0.39344262295081966	968
LBGM	['VogtmannE_2016']	FengQ_2015	species	0.5698503207412687	0.616822429906542	0.32608695652173914	0.4225352112676057	0.32608695652173914	0.8360655737704918	424
LBGM	['VogtmannE_2016']	FengQ_2015	species	0.5698503207412687	0.616822429906542	0.32608695652173914	0.4225352112676057	0.32608695652173914	0.8360655737704918	646
LBGM	['VogtmannE_2016']	FengQ_2015	species	0.5698503207412687	0.616822429906542	0.32608695652173914	0.4225352112676057	0.32608695652173914	0.8360655737704918	968
LBGM	['ZellerG_2014']	FengQ_2015	species	0.7555238774055594	0.6728971962616822	0.41304347826086957	0.5205479452054794	0.41304347826086957	0.8688524590163934	424
LBGM	['ZellerG_2014']	FengQ_2015	species	0.7555238774055594	0.6728971962616822	0.41304347826086957	0.5205479452054794	0.41304347826086957	0.8688524590163934	646
LBGM	['ZellerG_2014']	FengQ_2015	species	0.7555238774055594	0.6728971962616822	0.41304347826086957	0.5205479452054794	0.41304347826086957	0.8688524590163934	968
LBGM	['ThomasAM_2018a']	FengQ_2015	species	0.438168210976479	0.5607476635514018	0.13043478260869565	0.20338983050847456	0.13043478260869565	0.8852459016393442	424
LBGM	['ThomasAM_2018a']	FengQ_2015	species	0.438168210976479	0.5607476635514018	0.13043478260869565	0.20338983050847456	0.13043478260869565	0.8852459016393442	646
LBGM	['ThomasAM_2018a']	FengQ_2015	species	0.438168210976479	0.5607476635514018	0.13043478260869565	0.20338983050847456	0.13043478260869565	0.8852459016393442	968
LBGM	['YuJ_2015', 'YachidaS_2019']	FengQ_2015	species	0.7997148966500357	0.7289719626168224	0.717391304347826	0.6947368421052631	0.717391304347826	0.7377049180327869	424
LBGM	['YuJ_2015', 'YachidaS_2019']	FengQ_2015	species	0.7997148966500357	0.7289719626168224	0.717391304347826	0.6947368421052631	0.717391304347826	0.7377049180327869	646
LBGM	['YuJ_2015', 'YachidaS_2019']	FengQ_2015	species	0.7997148966500357	0.7289719626168224	0.717391304347826	0.6947368421052631	0.717391304347826	0.7377049180327869	968
LBGM	['YuJ_2015', 'WirbelJ_2018']	FengQ_2015	species	0.7384176764076978	0.6822429906542056	0.6304347826086957	0.6304347826086957	0.6304347826086957	0.7213114754098361	424
LBGM	['YuJ_2015', 'WirbelJ_2018']	FengQ_2015	species	0.7384176764076978	0.6822429906542056	0.6304347826086957	0.6304347826086957	0.6304347826086957	0.7213114754098361	646
LBGM	['YuJ_2015', 'WirbelJ_2018']	FengQ_2015	species	0.7384176764076978	0.6822429906542056	0.6304347826086957	0.6304347826086957	0.6304347826086957	0.7213114754098361	968
LBGM	['YuJ_2015', 'VogtmannE_2016']	FengQ_2015	species	0.7113328581610834	0.6635514018691588	0.5434782608695652	0.5813953488372093	0.5434782608695652	0.7540983606557377	424
LBGM	['YuJ_2015', 'VogtmannE_2016']	FengQ_2015	species	0.7113328581610834	0.6635514018691588	0.5434782608695652	0.5813953488372093	0.5434782608695652	0.7540983606557377	646
LBGM	['YuJ_2015', 'VogtmannE_2016']	FengQ_2015	species	0.7113328581610834	0.6635514018691588	0.5434782608695652	0.5813953488372093	0.5434782608695652	0.7540983606557377	968
LBGM	['YuJ_2015', 'ZellerG_2014']	FengQ_2015	species	0.7829650748396294	0.7476635514018691	0.6304347826086957	0.6823529411764706	0.6304347826086957	0.8360655737704918	424
LBGM	['YuJ_2015', 'ZellerG_2014']	FengQ_2015	species	0.7829650748396294	0.7476635514018691	0.6304347826086957	0.6823529411764706	0.6304347826086957	0.8360655737704918	646
LBGM	['YuJ_2015', 'ZellerG_2014']	FengQ_2015	species	0.7829650748396294	0.7476635514018691	0.6304347826086957	0.6823529411764706	0.6304347826086957	0.8360655737704918	968
LBGM	['YuJ_2015', 'ThomasAM_2018a']	FengQ_2015	species	0.7109764789736279	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	424
LBGM	['YuJ_2015', 'ThomasAM_2018a']	FengQ_2015	species	0.7109764789736279	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	646
LBGM	['YuJ_2015', 'ThomasAM_2018a']	FengQ_2015	species	0.7109764789736279	0.6635514018691588	0.6521739130434783	0.6250000000000001	0.6521739130434783	0.6721311475409836	968
LBGM	['YachidaS_2019', 'WirbelJ_2018']	FengQ_2015	species	0.766928011404134	0.7009345794392523	0.6086956521739131	0.6363636363636365	0.6086956521739131	0.7704918032786885	424
LBGM	['YachidaS_2019', 'WirbelJ_2018']	FengQ_2015	species	0.766928011404134	0.7009345794392523	0.6086956521739131	0.6363636363636365	0.6086956521739131	0.7704918032786885	646
LBGM	['YachidaS_2019', 'WirbelJ_2018']	FengQ_2015	species	0.766928011404134	0.7009345794392523	0.6086956521739131	0.6363636363636365	0.6086956521739131	0.7704918032786885	968
LBGM	['YachidaS_2019', 'VogtmannE_2016']	FengQ_2015	species	0.7843905915894511	0.7289719626168224	0.5652173913043478	0.6419753086419753	0.5652173913043478	0.8524590163934426	424
LBGM	['YachidaS_2019', 'VogtmannE_2016']	FengQ_2015	species	0.7843905915894511	0.7289719626168224	0.5652173913043478	0.6419753086419753	0.5652173913043478	0.8524590163934426	646
LBGM	['YachidaS_2019', 'VogtmannE_2016']	FengQ_2015	species	0.7843905915894511	0.7289719626168224	0.5652173913043478	0.6419753086419753	0.5652173913043478	0.8524590163934426	968
LBGM	['YachidaS_2019', 'ZellerG_2014']	FengQ_2015	species	0.8292943692088381	0.7570093457943925	0.5434782608695652	0.6578947368421053	0.5434782608695652	0.9180327868852459	424
LBGM	['YachidaS_2019', 'ZellerG_2014']	FengQ_2015	species	0.8292943692088381	0.7570093457943925	0.5434782608695652	0.6578947368421053	0.5434782608695652	0.9180327868852459	646
LBGM	['YachidaS_2019', 'ZellerG_2014']	FengQ_2015	species	0.8292943692088381	0.7570093457943925	0.5434782608695652	0.6578947368421053	0.5434782608695652	0.9180327868852459	968
LBGM	['YachidaS_2019', 'ThomasAM_2018a']	FengQ_2015	species	0.7548111190306486	0.6822429906542056	0.717391304347826	0.6599999999999999	0.717391304347826	0.6557377049180327	424
LBGM	['YachidaS_2019', 'ThomasAM_2018a']	FengQ_2015	species	0.7548111190306486	0.6822429906542056	0.717391304347826	0.6599999999999999	0.717391304347826	0.6557377049180327	646
LBGM	['YachidaS_2019', 'ThomasAM_2018a']	FengQ_2015	species	0.7548111190306486	0.6822429906542056	0.717391304347826	0.6599999999999999	0.717391304347826	0.6557377049180327	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	FengQ_2015	species	0.7120456165359943	0.6822429906542056	0.4782608695652174	0.5641025641025642	0.4782608695652174	0.8360655737704918	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	FengQ_2015	species	0.7120456165359943	0.6822429906542056	0.4782608695652174	0.5641025641025642	0.4782608695652174	0.8360655737704918	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	FengQ_2015	species	0.7120456165359943	0.6822429906542056	0.4782608695652174	0.5641025641025642	0.4782608695652174	0.8360655737704918	968
LBGM	['WirbelJ_2018', 'ZellerG_2014']	FengQ_2015	species	0.770848182466144	0.6822429906542056	0.43478260869565216	0.5405405405405405	0.43478260869565216	0.8688524590163934	424
LBGM	['WirbelJ_2018', 'ZellerG_2014']	FengQ_2015	species	0.770848182466144	0.6822429906542056	0.43478260869565216	0.5405405405405405	0.43478260869565216	0.8688524590163934	646
LBGM	['WirbelJ_2018', 'ZellerG_2014']	FengQ_2015	species	0.770848182466144	0.6822429906542056	0.43478260869565216	0.5405405405405405	0.43478260869565216	0.8688524590163934	968
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	FengQ_2015	species	0.4711332858161083	0.48598130841121495	0.5652173913043478	0.48598130841121495	0.5652173913043478	0.4262295081967213	424
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	FengQ_2015	species	0.4711332858161083	0.48598130841121495	0.5652173913043478	0.48598130841121495	0.5652173913043478	0.4262295081967213	646
